Latitude,Longitude,Elevation,Power
50.25632208,11.39764166,333.0,150.0
50.05619,11.60948,361.0,150.0
50.05602,11.60933,361.0,150.0
50.05615,11.60944,361.0,150.0
50.055972,11.609148,361.0,150.0
50.05476,11.62273,373.0,150.0
50.037746,11.490413,354.0,150.0
50.13432,11.04672,269.0,150.0
50.13378062,11.04532599,268.0,150.0
50.07199,10.96179,254.0,150.0
50.07202022,10.96177958,254.0,150.0
49.97891858,9.965355916,206.0,150.0
49.85294,9.61032,171.0,150.0
49.76941,9.51253,142.0,150.0
49.71359,9.21615,134.0,150.0
49.797776,9.156577,123.0,150.0
49.30000484,11.4590621,419.0,150.0
49.30002933,11.45918012,418.0,150.0
49.30003632,11.45927668,418.0,150.0
49.30003982,11.45936787,418.0,150.0
49.30002933,11.45944834,418.0,150.0
49.25968,11.45894,428.0,150.0
49.312948,11.474745,421.0,150.0
49.57492,10.60453,312.0,150.0
49.508906,10.417739,314.0,150.0
49.54125,10.24119,354.0,150.0
49.50991,10.19602,385.0,150.0
49.398242,11.175675,352.0,150.0
49.567291,11.327495,370.0,150.0
49.025847,13.003573,482.0,150.0
49.12192,12.124668,341.0,150.0
49.119463,12.125814,343.0,150.0
49.1161173,12.1129927,336.0,150.0
50.48216,10.18031,332.0,150.0
49.3344,11.11436,338.0,150.0
49.2509,11.228536,384.0,150.0
49.31120682,11.00232315,372.0,150.0
49.248076,11.104264,343.0,150.0
49.1896,11.19099,379.0,150.0
49.160999,11.260164,426.0,150.0
49.1610834,11.2602395,426.0,150.0
49.16106,11.26023,426.0,150.0
49.045591,11.337633,405.0,150.0
49.043808,11.349945,388.0,150.0
49.177042,11.011883,361.0,150.0
49.3225632,12.121547,378.0,150.0
49.3116,12.15997,387.0,150.0
49.3134058,12.15851818,389.0,150.0
49.531963,12.137473,395.0,150.0
49.532262,12.13503,391.0,150.0
49.43816,12.05377,419.0,150.0
50.03301,10.11196,239.0,150.0
50.062347,10.145342,254.0,150.0
50.062846,10.144527,255.0,150.0
49.93671,12.227068,518.0,150.0
49.936825,12.222682,520.0,150.0
49.1215,10.75488,419.0,150.0
49.12151,10.754915,419.0,150.0
50.168611,12.107806,561.0,150.0
50.074,12.09855,595.0,150.0
50.07403,12.09863,595.0,150.0
50.07405,12.09874,595.0,150.0
50.07197014,12.09735274,593.0,150.0
50.07197014,12.09725082,593.0,150.0
50.07195981,12.09706843,593.0,150.0
50.07196326,12.09690213,593.0,150.0
50.07195293,12.09669292,593.0,150.0
49.91207,10.00131,312.0,150.0
49.91212,10.001306,312.0,150.0
49.91217,10.00129,312.0,150.0
49.943996,10.020716,295.0,150.0
49.944645,10.016529,299.0,150.0
52.519349,13.326895,32.0,150.0
52.27534,13.22364,41.0,150.0
52.470076,13.349812,43.0,150.0
52.454924,13.338665,53.0,150.0
52.429677,13.321787,43.0,150.0
52.52063,13.18544,35.0,150.0
52.501791,13.277195,53.0,150.0
52.518,13.2772,61.0,150.0
52.4339169,13.1917396,41.0,150.0
52.4339398,13.1917731,41.0,150.0
52.4339745,13.1918147,41.0,150.0
52.430611,12.550501,30.0,150.0
52.43307522,12.53319561,33.0,150.0
52.28897557,12.46394098,44.0,150.0
52.371164,13.128596,32.0,150.0
52.371122,13.128594,32.0,150.0
52.371211,13.128588,32.0,150.0
52.36213,12.93619,29.0,150.0
52.36455816,12.9370451,33.0,150.0
52.36386,12.96544,36.0,150.0
52.303543,12.971563,61.0,150.0
52.314113,13.027979,47.0,150.0
52.160095,12.779865,52.0,150.0
52.132321,12.750125,68.0,150.0
52.302539,13.25475,47.0,150.0
52.30819982,13.31317663,41.0,150.0
52.309349,13.31322,41.0,150.0
52.377873,13.311643,46.0,150.0
49.906861,8.648861,128.0,150.0
49.871864,8.625913,127.0,150.0
49.88729,8.6443,130.0,150.0
49.859889,8.63675,134.0,150.0
49.863092,8.629551,129.0,150.0
50.112048,8.642547,111.0,150.0
50.117214,8.726799,102.0,150.0
50.1225148,8.742715404,102.0,150.0
50.110798,8.652409,99.0,150.0
50.128,8.75223,103.0,150.0
50.160306,8.687528,131.0,150.0
50.190611,8.652011,141.0,150.0
50.190557,8.652139,141.0,150.0
50.1665,8.644111,111.0,150.0
50.117355,8.627996,98.0,150.0
50.111883,8.620052,98.0,150.0
50.111705,8.620022,98.0,150.0
50.144931,8.60647,114.0,150.0
50.14491,8.606497,114.0,150.0
50.132,8.6198,104.0,150.0
50.084038,8.619415,98.0,150.0
50.055256,8.587337,112.0,150.0
50.089211,8.69147,146.0,150.0
50.089234,8.691416,146.0,150.0
50.112313,8.536992,111.0,150.0
51.31395,9.49343341,173.0,150.0
51.296421,9.483524,144.0,150.0
51.30432,9.528485,143.0,150.0
51.30135,9.53341,147.0,150.0
51.304911,9.528768,143.0,150.0
51.32503,9.49999,155.0,150.0
51.307123,9.447098,196.0,150.0
50.088849,8.764068,111.0,150.0
50.084518,8.839263,116.0,150.0
49.67290839,8.597123623,97.0,150.0
49.67253346,8.597445488,97.0,150.0
49.643125,8.624347,99.0,150.0
49.643989,8.625536,97.0,150.0
49.653611,8.555722,93.0,150.0
49.64325,8.551827,100.0,150.0
49.644301,8.554091,96.0,150.0
49.663796,8.543574,96.0,150.0
49.52813,8.5655,102.0,150.0
49.52807,8.56555,102.0,150.0
49.593733,8.482504,93.0,150.0
49.8120551,8.5791129,99.0,150.0
49.812467,8.576894,104.0,150.0
49.898076,8.59463,108.0,150.0
49.860556,8.590778,108.0,150.0
49.86002,8.55526,98.0,150.0
49.909245,8.849164,142.0,150.0
49.90061,8.85456,146.0,150.0
49.8712042,8.916912682,163.0,150.0
49.86928,8.9198,163.0,150.0
49.8727,8.9281,155.0,150.0
49.871891,8.914548,161.0,150.0
49.962404,8.954314,128.0,150.0
50.581498,9.706727,333.0,150.0
50.529599,9.690484,277.0,150.0
50.5231775,9.7380297,341.0,150.0
50.553,9.726,349.0,150.0
50.48856,9.70877,300.0,150.0
50.48844,9.70875,300.0,150.0
50.48841,9.70781,298.0,150.0
50.488351,9.708473,300.0,150.0
50.420008,9.73753,403.0,150.0
50.5405586,9.788404147,367.0,150.0
50.623593,8.894967,331.0,150.0
50.622672,8.896404,323.0,150.0
50.575162,8.711753,180.0,150.0
50.57171,8.68589,171.0,150.0
50.491861,8.655611,208.0,150.0
50.59832696,8.8220644,221.0,150.0
49.97908,8.58154,101.0,150.0
49.892636,8.543906,101.0,150.0
49.903661,8.523592,95.0,150.0
49.99718,8.4241166,92.0,150.0
49.98451362,8.429716229,90.0,150.0
50.05608,8.52106,106.0,150.0
50.99765,9.73451,193.0,150.0
50.855661,9.722714,204.0,150.0
50.86368,9.70698,204.0,150.0
50.852572,9.725271,208.0,150.0
50.858463,9.722834,203.0,150.0
50.832553,9.573159,240.0,150.0
50.833765,9.571157,239.0,150.0
50.83431,9.574237,243.0,150.0
50.256823,8.656433,184.0,150.0
51.258128,9.4474445,213.0,150.0
51.25642395,9.412948608,210.0,150.0
51.268255,9.522909,188.0,150.0
51.28689,9.52975,151.0,150.0
51.27323,9.50209,169.0,150.0
50.552856,8.532806,285.0,150.0
50.56669,8.50366,153.0,150.0
50.545655,8.529394,262.0,150.0
50.551963,8.416504,143.0,150.0
50.58401246,8.480653168,163.0,150.0
50.38759,9.53284,367.0,150.0
50.127769,8.917075,107.0,150.0
50.14149135,8.933007002,107.0,150.0
50.14753,8.900992,107.0,150.0
50.1821538,9.0069156,140.0,150.0
50.1821302,9.0068483,140.0,150.0
50.182111,9.006791,140.0,150.0
50.250586,8.994441,164.0,150.0
50.2484048,8.9939698,162.0,150.0
50.188206,9.185957,143.0,150.0
50.2468,9.29057,144.0,150.0
50.14065728,8.582645065,121.0,150.0
50.79371415,8.760781974,179.0,150.0
50.832623,8.768386,185.0,150.0
50.7661,8.583046,256.0,150.0
50.90096134,8.53605628,266.0,150.0
50.8221151,8.9408138,204.0,150.0
50.055212,8.907371,128.0,150.0
50.01448,8.79154,140.0,150.0
50.01343,8.79411,140.0,150.0
50.11899298,8.817251297,106.0,150.0
50.06263587,8.829751816,129.0,150.0
49.994889,8.677389,140.0,150.0
49.993158,8.651849,126.0,150.0
50.042056,8.691111,136.0,150.0
50.050202,8.67538,118.0,150.0
50.048741,8.682892,122.0,150.0
50.058806,8.750303,131.0,150.0
50.034278,8.613882,116.0,150.0
49.97471,8.80381,154.0,150.0
49.976772,8.804448,151.0,150.0
51.20336,9.46867,155.0,150.0
51.20354,9.46855,155.0,150.0
51.20342,9.46846,155.0,150.0
51.12097913,9.278644318,171.0,150.0
51.00474,9.47931,291.0,150.0
51.00477,9.47931,291.0,150.0
51.00482,9.47928,291.0,150.0
51.00485,9.47925,291.0,150.0
51.00488,9.47919,291.0,150.0
50.921338,9.224656,217.0,150.0
50.6455,8.99012,313.0,150.0
50.64553,8.99018,313.0,150.0
50.64546,8.99005,313.0,150.0
50.733955,9.241483,340.0,150.0
50.7382511,9.2462788,313.0,150.0
50.734167,9.24163,340.0,150.0
50.64204145,9.401029944,308.0,150.0
51.48973,9.009447,235.0,150.0
51.171853,9.106085,195.0,150.0
51.06061704,8.779387479,278.0,150.0
51.02044,8.66614,295.0,150.0
51.006899,10.180782,223.0,150.0
51.0065345,10.1757874,211.0,150.0
50.29907616,8.69296211,179.0,150.0
50.29907667,8.69304105,179.0,150.0
50.295778,8.686749,194.0,150.0
50.329966,8.934433,135.0,150.0
50.31945,8.85994,124.0,150.0
50.422056,8.856306,152.0,150.0
52.27738,10.54961,76.0,150.0
52.32220598,10.47825873,67.0,150.0
52.32730633,10.47775878,67.0,150.0
52.30877638,10.5105406,70.0,150.0
52.30875816,10.5105406,70.0,150.0
52.243916,10.512911,74.0,150.0
52.24913,10.513639,71.0,150.0
52.21545,10.53036,75.0,150.0
52.15315494,10.34070432,93.0,150.0
52.13881,10.28742,95.0,150.0
52.05011528,10.37879705,135.0,150.0
52.42781,10.77519,56.0,150.0
52.437935,10.777625,60.0,150.0
52.431792,10.766683,60.0,150.0
52.42232354,10.72512128,59.0,150.0
52.424872,10.745689,64.0,150.0
52.401327,10.752018,97.0,150.0
52.36948,10.726345,103.0,150.0
52.392241,10.753713,98.0,150.0
52.42736109,10.81123996,57.0,150.0
52.44912,10.83517,71.0,150.0
52.43771,10.809069,60.0,150.0
52.445204,10.78523,59.0,150.0
52.3380254,10.4185353,63.0,150.0
52.47786,10.74095,60.0,150.0
52.46251449,10.54022207,56.0,150.0
52.47042296,10.54325402,57.0,150.0
51.91313534,10.4451195,241.0,150.0
51.947263,10.140783,151.0,150.0
51.89668,10.18136,206.0,150.0
51.927291,10.14405,156.0,150.0
51.928,10.142,154.0,150.0
51.88061,10.15687,195.0,150.0
51.370391,9.633405,378.0,150.0
51.536716,9.92806,148.0,150.0
51.545651,9.933831,156.0,150.0
51.56362,9.92366,146.0,150.0
51.52759709,9.889656901,157.0,150.0
51.52872172,9.891815971,156.0,150.0
51.4948472,9.8769071,174.0,150.0
51.59353,10.55845,309.0,150.0
52.12148903,9.334875998,66.0,150.0
52.10434,9.37772,72.0,150.0
51.97902,9.263363,99.0,150.0
51.97648114,9.278383255,112.0,150.0
52.311557,10.823885,104.0,150.0
52.311275,10.825176,105.0,150.0
52.3133716,10.6351318,84.0,150.0
52.313349,10.635193,84.0,150.0
52.313325,10.63523,85.0,150.0
52.3132638,10.6353159,85.0,150.0
52.310613,10.634705,87.0,150.0
52.232854,11.02271,157.0,150.0
52.24045665,10.9958111,116.0,150.0
52.22381,11.01884,133.0,150.0
52.241199,10.988574,116.0,150.0
52.1381,10.97786,117.0,150.0
52.1207,9.74523,76.0,150.0
52.16312,9.97213,91.0,150.0
52.16083,9.99676,93.0,150.0
52.160441,9.997425,93.0,150.0
52.16221,9.97648,89.0,150.0
52.1647654,9.966133833,90.0,150.0
52.16086253,9.997751713,93.0,150.0
52.123483,8.636313,117.0,150.0
52.12533,9.94245,103.0,150.0
52.14197,9.96289,96.0,150.0
52.23699,9.87374,73.0,150.0
52.2356,9.85659,67.0,150.0
52.16017516,9.866731178,88.0,150.0
51.8376075,9.464197755,101.0,150.0
51.73102379,9.972958025,125.0,150.0
51.66197,9.62957,159.0,150.0
51.65856,9.64028,176.0,150.0
51.629789,9.921581,133.0,150.0
51.62922085,9.92200613,131.0,150.0
51.62920306,9.921963215,131.0,150.0
51.69343,9.8691,179.0,150.0
52.340754,10.260039,71.0,150.0
52.31363,10.22837,64.0,150.0
52.26471025,10.36785901,79.0,150.0
52.40573157,9.710954905,54.0,150.0
52.364183,9.762336,57.0,150.0
52.37134,9.77421,54.0,150.0
52.409865,9.694207,53.0,150.0
52.414599,9.643312,47.0,150.0
52.418532,9.635381,53.0,150.0
52.39612,9.67586,52.0,150.0
52.3596,9.70944,64.0,150.0
52.376803,9.660966,72.0,150.0
52.35748,9.67182,64.0,150.0
52.34595535,9.716691061,59.0,150.0
52.34313258,9.763409495,60.0,150.0
51.32913,9.8124,242.0,150.0
52.333217,9.865709,74.0,150.0
52.338367,9.8655848,74.0,150.0
52.33805,9.81249,73.0,150.0
52.35754,9.854629,69.0,150.0
52.400294,9.823056,54.0,150.0
52.42609029,9.826328473,54.0,150.0
52.4194306,9.8323394,58.0,150.0
52.4194589,9.8323812,58.0,150.0
52.42439,9.5972,51.0,150.0
52.430981,9.615072,54.0,150.0
52.44352,9.7226936,54.0,150.0
52.44507,9.73178,54.0,150.0
52.43943,9.69739,59.0,150.0
52.30906,9.80455,63.0,150.0
52.296182,9.821083,71.0,150.0
52.275089,9.847602,63.0,150.0
52.31811,9.79718,70.0,150.0
52.3337165,9.413496852,80.0,150.0
52.333274,9.414706,81.0,150.0
52.474468,9.856381,75.0,150.0
52.428236,9.844173,58.0,150.0
52.27,9.63,73.0,150.0
52.388673,9.996842,60.0,150.0
52.387221,9.999382,59.0,150.0
52.48106,10.08757,54.0,150.0
52.41697,9.44835,48.0,150.0
52.4169,9.4483,49.0,150.0
52.42832931,9.416549206,41.0,150.0
52.21775,9.56714,113.0,150.0
52.33473,9.40125,86.0,150.0
52.32591,9.19949,73.0,150.0
52.309936,9.19144,85.0,150.0
52.26561967,9.071268439,68.0,150.0
52.19761,9.07968,58.0,150.0
52.223649,9.222077,184.0,150.0
52.226613,9.232202,183.0,150.0
52.233792,9.246897,172.0,150.0
52.278757,9.350637,84.0,150.0
52.27655,9.3523,88.0,150.0
52.254158,10.656138,99.0,150.0
52.1670456,10.5722862,108.0,150.0
52.1670427,10.5722474,108.0,150.0
52.16349912,10.52184141,82.0,150.0
52.08512,10.46945,111.0,150.0
51.05216,9.2688,180.0,150.0
51.903624,9.489283,226.0,150.0
51.909993,8.4197738,88.0,150.0
52.139982,9.941044,80.0,150.0
52.12445166,8.668470383,66.0,150.0
52.13188992,8.665279768,61.0,150.0
52.112548,8.683098,69.0,150.0
52.197983,8.566716,61.0,150.0
52.181558,8.606402,83.0,150.0
52.19750686,8.567785621,61.0,150.0
52.19286,8.55683,63.0,150.0
52.248544,8.636766,102.0,150.0
52.17877,8.75299,126.0,150.0
51.45943866,8.853135109,252.0,150.0
51.406458,8.57568,418.0,150.0
51.40339,8.59307,416.0,150.0
51.4925955,9.130605395,231.0,150.0
52.07055,9.1182,193.0,150.0
51.9467019,8.856461048,122.0,150.0
51.98984875,8.789867163,103.0,150.0
52.4541891,8.481565,51.0,150.0
52.29969,8.91037,57.0,150.0
52.21381,8.88622,56.0,150.0
52.210649,8.874717,59.0,150.0
52.37657,8.95493,50.0,150.0
52.213426,8.814601,50.0,150.0
52.213441,8.814571,50.0,150.0
52.213527,8.814778,50.0,150.0
52.213541,8.814768,50.0,150.0
51.706608,8.729369,127.0,150.0
51.701123,8.76293242,185.0,150.0
51.730902,8.9764518,409.0,150.0
51.725988,8.756882,112.0,150.0
51.7125,8.734013,117.0,150.0
51.726312,8.735182,115.0,150.0
51.731553,8.718354,108.0,150.0
51.68364,8.72194,168.0,150.0
51.68408966,8.721497536,165.0,150.0
51.705102,8.724412,125.0,150.0
51.67236915,8.60388279,99.0,150.0
51.595156,8.485109,186.0,150.0
51.59754803,8.515615433,204.0,150.0
51.996258,8.594841,138.0,150.0
52.03310818,8.556449626,99.0,150.0
51.932192,8.607066,137.0,150.0
49.47587,8.44152,90.0,150.0
49.49181,8.42645,95.0,150.0
49.457881,8.431788,93.0,150.0
49.33313,8.44214,97.0,150.0
49.314366,8.446356,97.0,150.0
49.303849,8.448647,96.0,150.0
49.324623,8.446927,98.0,150.0
49.326847,8.417368,105.0,150.0
49.346984,8.426018,109.0,150.0
50.82598,12.90757,304.0,150.0
50.83426,12.910731,320.0,150.0
50.8025,12.852029,365.0,150.0
50.802493,12.852032,365.0,150.0
50.795273,12.880417,392.0,150.0
50.783191,12.896768,362.0,150.0
50.79112,12.90331,337.0,150.0
50.48524,12.57198,734.0,150.0
50.814957,12.954203,362.0,150.0
51.316316,12.396729,128.0,150.0
51.316309,12.396702,128.0,150.0
51.31633,12.396765,128.0,150.0
51.36776,12.39809,115.0,150.0
51.381359,12.387128,122.0,150.0
51.381346,12.387063,122.0,150.0
51.38555,12.3899,124.0,150.0
51.38552,12.26473,107.0,150.0
51.38119,12.31102,125.0,150.0
51.33417,12.33584,116.0,150.0
51.3476893,12.26329565,115.0,150.0
51.344527,12.313793,114.0,150.0
51.313577,12.404612,138.0,150.0
51.2851,12.46746,146.0,150.0
51.348513,12.475544,129.0,150.0
51.3655,12.45633,129.0,150.0
51.40105,12.39828,129.0,150.0
51.399757,12.401102,128.0,150.0
51.32182,12.26229,118.0,150.0
50.59618164,12.70960987,385.0,150.0
50.598717,12.63592,482.0,150.0
50.72487,12.7787,423.0,150.0
50.699648,12.766417,447.0,150.0
50.712492,12.761482,465.0,150.0
50.58437,13.00661,586.0,150.0
51.25595,12.72626,177.0,150.0
51.2672521,12.4987648,152.0,150.0
51.15228,12.28605,140.0,150.0
51.233067,12.70591,161.0,150.0
51.25588,12.7263,177.0,150.0
51.2333,12.72117,145.0,150.0
51.27616,12.58597,131.0,150.0
51.3818,12.73943,125.0,150.0
51.301539,13.309768,118.0,150.0
51.082727,13.274002,252.0,150.0
51.082719,13.274013,252.0,150.0
51.118133,13.1475,215.0,150.0
51.11766,13.09764,219.0,150.0
51.1533795,13.11977029,196.0,150.0
50.906951,12.978084,324.0,150.0
50.893378,12.946093,353.0,150.0
51.04815,12.804983,163.0,150.0
50.9219,12.71593,269.0,150.0
50.91536,13.35887,421.0,150.0
50.9141054,13.36258435,418.0,150.0
50.904067,13.3174,452.0,150.0
50.89595842,13.33222544,463.0,150.0
50.858593,13.320599,492.0,150.0
51.37124121,12.47686386,126.0,150.0
51.37131489,12.47679949,126.0,150.0
51.37134838,12.4767673,126.0,150.0
51.37138521,12.47672975,126.0,150.0
